"seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes"
"chr19",13262683,13263406,724,"*",6,0.191749998429789,0.21080755110529,0.0399529235952771,0.0381608554692831,0.0108170629492074,0.00373774717728342,"IER2"
"chr19",58816350,58816722,373,"*",5,0.191851194938482,0.02745674274414,0.0434409849495442,0.0283743181805832,0.021373808502383,0.00504762107142453,"AC010642.1, ERVK3-1"
"chr6",28830789,28831109,321,"*",3,0.191851194938482,0.0143762073517365,0.038472091370168,0.0196685765122633,-0.154554749223835,-0.0726735146529707,"XXbac-BPG308K3.6"
"chr2",208692259,208692505,247,"*",3,0.19195384675603,0.0194751713634027,0.0449081834623133,0.0258808163898482,0.0300980898038203,0.0253535742928514,NA
"chr2",73459842,73460655,814,"*",8,0.192021100087163,0.151785063814755,0.0375979032120023,0.0459313904214183,-0.0140963634739397,-0.00294566561908543,"CCT7, PRADC1"
"chr6",31963526,31964391,866,"*",9,0.192056497226123,0.0404350497618061,0.0538679836129309,0.0334070241641521,0.0265688676955979,0.012424153855396,"C4A"
"chr1",168194826,168195398,573,"*",11,0.192085712608622,0.168811602412865,0.0360000839544111,0.0596787347576925,0.0141725049883233,0.004273296044317,"SFT2D2"
"chr8",144408588,144409764,1177,"*",7,0.19238248836213,0.0192372661233455,0.0657076985868993,0.0272299088952624,0.0217292148749035,0.00247272303074438,"TOP1MT"
"chr6",111926749,111927123,375,"*",4,0.19238248836213,0.0362911963511453,0.039708478237276,0.0300733637022418,-0.0359670997324672,-0.01584567667323,"TRAF3IP2"
"chr2",177133722,177134269,548,"*",7,0.192389867027904,0.0298331399540995,0.0550089389946937,0.0288741014136491,0.0305751513496974,0.0034463756072488,"MTX2"
"chr3",43122329,43122694,366,"*",3,0.19247261866248,0.157241334170691,0.0362381157623027,0.0335824136755305,0.0110940778118444,0.0023662536008261,"POMGNT2"
"chr1",180922636,180923076,441,"*",3,0.192503646634012,0.0315381581669885,0.0418620449250978,0.0329631684859577,0.0591470025393282,0.0498301797146406,"RP11-46A10.5, RP11-46A10.4"
"chr2",208491939,208492057,119,"*",2,0.192529487331252,0.0234254023343798,0.0395811719417866,0.0266536389113857,0.0414880782738434,0.02906801998896,NA
"chr17",7342585,7343534,950,"*",6,0.192648919622406,0.0208701452958562,0.0734406294053232,0.0291806839092499,0.043082334668664,0.0215886409199404,"RP11-104H15.7, FGF11, RP11-104H15.10, RP11-104H15.8"
"chr16",9048074,9048298,225,"*",4,0.192724913537212,0.013837453130604,0.0604871201201852,0.0239258476213474,0.0248849293968078,0.0181775626032082,"USP7"
"chr17",3135262,3135358,97,"*",2,0.192929940451995,0.0845490469024501,0.0371173127089644,0.0335824136755305,0.0221955056089887,0.00991616766766469,NA
"chr17",27224533,27225770,1238,"*",10,0.193188589727968,0.0149828991239083,0.0690802874709201,0.0223736699932187,-0.0932208218916896,-0.0131558565049537,"RP11-20B24.4, FLOT2, DHRS13"
"chr22",50982905,50983415,511,"*",2,0.193188589727968,0.019898011681435,0.0404040212992219,0.0248996683525756,0.0168891078884509,0.00163471818889698,NA
"chr12",104235298,104235554,257,"*",4,0.193231296618443,0.0141371241928267,0.0441456456713767,0.021515171264556,0.0312063659206015,0.0221183311800043,"RP11-650K20.3"
"chr18",10526138,10526493,356,"*",4,0.19329307919086,0.0488627007720937,0.0376877414023132,0.0360591358084767,0.0309060627712078,0.00848498407169853,"NAPG"
"chr19",48205035,48205761,727,"*",3,0.193488631433575,0.26537586490454,0.0373306978214836,0.0529019063964797,-0.0125252832827669,-0.00509498286558987,"CTD-2571L23.8, GLTSCR1"
"chr11",118083239,118084314,1076,"*",5,0.193562302447779,0.0253717543040977,0.0448155831314356,0.0259410639204449,0.0729021791956417,0.0265057011552644,"AMICA1"
"chr2",207803547,207804081,535,"*",3,0.194060028269416,0.0355153854852356,0.0389791088750605,0.0324802488602334,0.266807500551666,0.0860300323843797,NA
"chr6",125304496,125305108,613,"*",2,0.194060028269416,0.0205925221696951,0.0423109457044575,0.0257583911374444,-0.0598755594155478,-0.0509389272888121,"RNF217"
"chr9",91267411,91267587,177,"*",2,0.194060028269416,0.0422951751034341,0.037322247346259,0.0312754729961462,-0.0602994877343579,-0.0287165446502441,NA
"chr3",125655381,125655407,27,"*",2,0.194062484624504,0.0208516243098556,0.0419388438487878,0.0258808163898482,0.141841745483176,0.083604689040622,"ALG1L"
"chr19",48282286,48283235,950,"*",4,0.194223350355449,0.0278901261861642,0.0582950622465359,0.0326187279819426,-0.0656405978854709,-0.0245783074058852,"SEPW1"
"chr17",70535807,70536814,1008,"*",6,0.194345745614614,0.0324083814873063,0.0454237758147992,0.0332940403283256,0.0844713060573879,0.0201992761986698,"LINC00511"
"chr3",113932855,113933175,321,"*",3,0.194348630895364,0.0559242616530306,0.0371173127089644,0.0345791931823568,-0.0309516830966338,-0.00723420622603199,"RP11-553L6.2"
"chr4",13548243,13548915,673,"*",4,0.194356292091839,0.0694531798877821,0.0373306978214836,0.0381877409827469,0.0186541493583679,0.0050987848024304,"LINC01096"
"chr15",37393009,37394166,1158,"*",11,0.19440546730088,0.0144258633017274,0.0878805472015126,0.0224491782117096,0.0225563007207319,0.00802998628851227,"MEIS2"
"chr10",45374379,45374906,528,"*",5,0.194462856594822,0.0387882512484124,0.0502839744549799,0.0267264748189225,-0.0798705777588446,-0.0326349967300066,"TMEM72-AS1"
"chr1",26197855,26198360,506,"*",3,0.194528827176772,0.461561794846667,0.0370693167330833,0.0465873361475881,0.0423605194456278,0.0134697591715928,NA
"chr10",1725096,1725190,95,"*",3,0.194528827176772,0.0538882694866163,0.0370693167330833,0.0329721050600121,-0.0143805379055908,-0.00163656339353984,"ADARB2"
"chr7",22602133,22602895,763,"*",4,0.194588360189425,0.0305015061873465,0.0456203335199804,0.0269785429376892,0.0412270342125982,0.00474400582448835,"STEAP1B"
"chr15",91478847,91479184,338,"*",4,0.194588360189425,0.0557049341316597,0.0435908494833831,0.0296417532224321,-0.0427790852751628,-0.0230420413117507,"UNC45A"
"chr6",62996627,62996702,76,"*",4,0.194725536492658,0.0054686536439944,0.0427818150071994,0.0130881618246631,0.0532047835904328,0.0469805803096727,NA
"chr15",84034253,84034690,438,"*",5,0.195040531196483,0.0348263881434063,0.0375979032120023,0.0331440340132974,0.0215414606670787,0.0086832879667574,"RP11-382A20.4"
"chr6",160219090,160219791,702,"*",2,0.195150286359126,0.0173918240966598,0.041240950189411,0.0232218425918683,-0.055427805811055,-0.0330352505961655,"MRPL18"
"chr21",30396349,30397409,1061,"*",9,0.195205150720589,0.048878525063788,0.0427439360310945,0.0399587475520037,0.0120711883576233,0.000492838680989311,"USP16, RP1-100J12.1"
"chr3",44597153,44597491,339,"*",2,0.195374040489461,0.029668598406996,0.0403899102710195,0.0311007417367835,0.0240393452546428,0.0221100499465668,"ZKSCAN7"
"chr7",132260175,132260475,301,"*",3,0.195458284579502,0.024311337062648,0.0403835035708006,0.0279814676848994,0.047418684329298,0.0244041554972446,"PLXNA4"
"chr10",134997342,134998521,1180,"*",7,0.195546875142177,0.0712320717530425,0.038472091370168,0.0217070640013149,-0.0407240935518128,-0.00326088454965944,"KNDC1"
"chr5",400201,400732,532,"*",4,0.1955751554625,0.0190448485431794,0.045414763038634,0.0255268591767766,0.0879880823571686,0.052429954515091,"AHRR"
"chr1",114355064,114355693,630,"*",9,0.195877310483206,0.0366930685897621,0.0673119879577648,0.0325495490020075,-0.0583631624403418,-0.00742945418275831,"RP5-1073O3.2, RSBN1"
"chr12",13254403,13254673,271,"*",3,0.195901296586353,0.0248925082818223,0.0397534541354934,0.0243701373996492,0.0426928604476124,0.0174144982265591,"KIAA1467, GSG1"
"chr11",65983640,65984211,572,"*",6,0.195935505779822,0.0969716054350787,0.0374410606458177,0.0399777993411867,-0.0163548547902904,-0.00458218805784606,"PACS1"
"chr12",56368138,56368226,89,"*",2,0.196111635175116,0.0203826466324717,0.0338248211684699,0.0153238759883569,-0.0262626878912909,-0.0084721732639868,"RAB5B"
"chr17",27071930,27072251,322,"*",3,0.196162504020629,0.0802646392525896,0.0370693167330833,0.0351356948535297,-0.0258392887380892,-0.012093648451592,"TRAF4"
"chr16",368048,368761,714,"*",5,0.196370028899679,0.0115839034817487,0.0622505311388658,0.0230630004173889,-0.0214445612775441,-0.00913849505634323,"AXIN1"
"chr5",173008882,173009599,718,"*",2,0.196405389060096,0.0241844199183602,0.0427439360310945,0.0282342905364313,0.0455364172604988,0.0140676843646313,"CTB-33O18.3"
"chr8",13372132,13372491,360,"*",3,0.196491341750719,0.0306925779408421,0.0395811719417866,0.0311822353488559,-0.0834655914021506,-0.0303917053277005,"DLC1"
"chr2",106810146,106811082,937,"*",9,0.196557504271698,0.0305599630691921,0.0542116378624591,0.0299540585154502,-0.0126554767723798,-0.00291067913234544,"UXS1"
"chr1",156401601,156402169,569,"*",2,0.196557504271698,0.0194198893809288,0.0403835035708006,0.0247328063082779,0.0338885047229905,0.033052011812643,NA
"chr16",1053715,1053741,27,"*",2,0.196557504271698,0.021262638436448,0.0436503618214657,0.0264724748120247,-0.0411841801316398,-0.0331226191714283,NA
"chr6",150738947,150739173,227,"*",2,0.196566270873943,0.0540389458758829,0.0373306978214836,0.0329344662044419,-0.0397696517106966,-0.0208226862712941,NA
"chr14",24809442,24810213,772,"*",4,0.196744029395823,0.0210105738476863,0.0586560611526641,0.0282020074007422,-0.0639459137748391,-0.0250651458072084,NA
"chr16",1179514,1179941,428,"*",4,0.196803404607361,0.101593769694543,0.0429018025545964,0.0311822353488559,0.0295634325398015,0.00941983532699605,NA
"chr2",220460085,220460514,430,"*",2,0.196845035635853,0.0436367973745058,0.0383934201816431,0.0343277269305267,0.056664190838285,0.0354409249514834,NA
"chr8",61777711,61778137,427,"*",4,0.19684682390606,0.0215471820333678,0.0494715913710344,0.0275566807908,-0.0533044433911132,-0.0350723215220236,"CHD7"
"chr1",46144754,46145067,314,"*",2,0.1968722924388,0.0361859997234531,0.0378129839217962,0.031582658230604,0.0410515720635225,0.0292568185696962,"GPBP1L1"
"chr5",176758413,176759170,758,"*",3,0.197369166004515,0.0119820573470363,0.043929113078306,0.0199370355529491,0.0494631635736729,0.0289365893490435,"LMAN2"
"chr17",4799832,4800583,752,"*",2,0.197370591586761,0.0143720020060126,0.0395241534997239,0.0201068759177217,0.0192932822467689,0.011951365680602,"MINK1"
"chr5",87956389,87957260,872,"*",7,0.197459754050941,0.115125140945249,0.039708478237276,0.0461293192755453,0.0160275012783308,0.00600001097616853,"LINC00461"
"chr7",1961785,1962389,605,"*",5,0.197737093352867,0.0121035978143673,0.0714705710803854,0.0236853154726448,0.0413691630950071,0.0372409303514726,"MAD1L1"
"chr1",153746211,153746899,689,"*",4,0.197796434792093,0.135467662009436,0.0431358824057048,0.0407478467950562,0.0484636405727189,0.0115598477136379,"INTS3, SLC27A3"
"chr3",9690995,9691813,819,"*",11,0.197815157121555,0.0920915927034748,0.041208850243671,0.0398632396257226,-0.0104159625014083,-0.000743199725721761,"MTMR14"
"chr6",31785399,31785597,199,"*",2,0.197823504667651,0.0311790646448511,0.0381293272699658,0.0298418260678714,-0.0243887945557442,-0.0171849287551425,"HSPA1A"
"chr7",130791171,130792127,957,"*",6,0.198124867376612,0.0286270104551309,0.043946247266424,0.0300661688779028,0.0157556493220347,0.00300830592783259,"LINC-PINT"
"chr17",16394618,16395099,482,"*",5,0.198248183085594,0.028422783528065,0.0451550109338702,0.0288485974295871,-0.0279462232742201,-0.00516708341583315,"FAM211A"
"chr13",107145933,107146164,232,"*",3,0.198594755303349,0.495663707962159,0.0369753735388644,0.0390321467218757,0.0438080540505586,0.014445926385925,"EFNB2"
"chr1",43770523,43770899,377,"*",5,0.198743976581682,0.048249790739939,0.0398635662581768,0.0349770063891215,-0.0257280568772196,-0.0079958124583751,"TIE1"
"chr16",20817429,20817669,241,"*",8,0.199077420454128,0.0793083093054383,0.0373306978214836,0.030798967821286,0.0745384800897065,0.0175632132069069,"ERI2"
"chr12",133239661,133239966,306,"*",2,0.199121904434261,0.0213182314521681,0.0427292474616101,0.0264120424709602,0.075074545684242,0.0685799753400493,"POLE"
"chr19",45926585,45927056,472,"*",8,0.199315905879667,0.214308911613033,0.0477691260192664,0.0381625355898667,0.0158856923952819,0.00176659756055489,"ERCC1"
"chr10",1508989,1509224,236,"*",3,0.199507623923566,0.0255025995162105,0.0420568083597566,0.0264724748120247,-0.0246747589838153,-0.0167914455837755,"ADARB2"
"chr5",178547863,178548700,838,"*",4,0.199638141353074,0.018992100885061,0.0591472747076792,0.0271024351164373,0.0770423709152582,0.04885897832371,"ADAMTS2"
"chr1",163038703,163039184,482,"*",4,0.199816167621456,0.0423976899542361,0.0433976165199817,0.035640597055385,0.0787384633564066,0.0282599174384985,"RGS4"
"chr6",33655814,33656237,424,"*",4,0.199836405515019,0.0241756935473707,0.0419386051122135,0.0287094856909288,0.0124301126397748,0.00480808413383173,"ITPR3"
"chr16",22384715,22384949,235,"*",2,0.199836405515019,0.0179695405069401,0.0400651319999723,0.0233510079131437,-0.0388830668171997,-0.00738718314230038,"CDR2"
"chr21",47844012,47844134,123,"*",2,0.199836405515019,0.0239838021346133,0.0396840216698503,0.0271024351164373,0.0772295997074673,0.0526570321859357,"PCNT"
"chr11",1859381,1859510,130,"*",2,0.200091495905028,0.0220340817912723,0.0373306978214836,0.0244174779115652,0.10426300814065,0.0746395111376445,NA
"chr10",24497713,24498095,383,"*",3,0.200455873185119,0.0802509135827514,0.0437657878052341,0.032150238254409,0.0354961723409887,0.0160666900888421,"KIAA1217"
"chr7",50860173,50860564,392,"*",2,0.20054883709043,0.0384958684690282,0.041208850243671,0.0359094230593524,0.0291156292687415,0.00898528702942594,"GRB10"
"chr17",78010010,78011083,1074,"*",9,0.200604284504104,0.032422585433634,0.0673011964466645,0.0248996683525756,0.0340410985844695,0.000841013054085003,"CCDC40"
"chr1",988623,989392,770,"*",4,0.200622726401627,0.0350987651071093,0.0391207405076626,0.0327492060678922,-0.0519433169466994,-0.00892720968724729,"AGRN"
"chr7",4838902,4839249,348,"*",5,0.200705183821604,0.131764521105558,0.0463782399401625,0.0326187279819426,-0.0373723419219828,-0.0101113581106171,"RADIL"
"chr8",99956467,99957607,1141,"*",10,0.200877975918011,0.0210579471918458,0.0813008709381986,0.0267611235978085,0.0254319624694084,0.00990110490612352,"OSR2"
"chr17",61774174,61774794,621,"*",2,0.200959784381981,0.0224616446677945,0.0422288374810027,0.0268760897597584,0.0600468549062902,0.0143985203696259,"LIMD2"
"chr11",31848488,31849262,775,"*",8,0.201071445222727,0.0112512872658367,0.0880789199267522,0.0255687849587732,0.0323812810707712,0.018539039692754,"RCN1"
"chr17",75557044,75557265,222,"*",3,0.201071445222727,0.277390347963798,0.0371173127089644,0.036454052039545,-0.0157147019039296,-0.0100909187070515,"RP11-13K12.1"
"chr11",3073136,3073488,353,"*",4,0.201252580103706,0.0183448604068416,0.0498273270765521,0.0257540286770626,0.085745766008468,0.0596647994204012,"CARS"
"chr1",153958797,153959405,609,"*",6,0.201361754496143,0.0777969871748963,0.0586873893645954,0.0349425726996887,0.0853845792308416,0.028438675997648,"RAB13"
"chr7",129709803,129710434,632,"*",9,0.201443884317055,0.0598179785498027,0.0448810288941636,0.0338328874217176,0.066831637170059,0.00823283853432294,"KLHDC10"
"chr1",166844942,166845374,433,"*",3,0.201536153485067,0.0534885793945635,0.0571114460918789,0.0465839047791283,-0.00911587760157813,-0.000825311266044132,"TADA1"
"chr1",39024825,39025469,645,"*",4,0.201902825832154,0.0725442815904683,0.0373306978214836,0.0387845735499635,0.0165503043993912,0.000998005951904756,NA
"chr11",76777325,76777881,557,"*",8,0.202124776511544,0.223958404323852,0.071176760242076,0.0461113695016111,0.0627588578156177,0.00861245058759882,NA
"chr16",70728001,70728425,425,"*",2,0.202124776511544,0.0265065625766943,0.0403500473772082,0.0293146669512076,0.0641518925295482,0.0378670075993181,"VAC14"
"chr9",139925395,139925856,462,"*",3,0.202432781553844,0.0366532856956084,0.0442757393280258,0.0318756157219662,-0.0602960085746495,-0.0257415214336238,"C9orf139, FUT7"
"chr1",44872463,44874649,2187,"*",11,0.2025002263898,0.0256999381959708,0.0592954106776593,0.019166643433907,0.0434431564470204,0.00984924025985281,"RNF220"
"chr1",1600982,1601380,399,"*",4,0.202651791192062,0.039514610283387,0.0448432411928503,0.0324059595594328,0.0124614459104415,0.00473793494079683,"SLC35E2B"
"chr7",37026686,37026993,308,"*",3,0.202746007228658,0.0211296631481355,0.0422772446152355,0.0267185404179858,-0.059321327190679,-0.0200331349337301,"ELMO1"
"chr5",38445774,38446192,419,"*",4,0.202891583025413,0.0271454314302486,0.0591328995382123,0.0323613516596073,0.0267983589032822,0.0200511942726115,"EGFLAM"
"chr9",139237366,139237889,524,"*",4,0.202891583025413,0.0203598279540973,0.0534779468343305,0.0269785429376892,-0.0499688000623999,-0.0321255525197283,"GPSM1"
"chr1",153962013,153962090,78,"*",3,0.20303302932244,0.0336137075570148,0.0424417750084681,0.0308278680070042,0.0105543080580507,0.00552783755543602,NA
"chr11",104034058,104034619,562,"*",4,0.203083557030725,0.0325364028671931,0.0403835035708006,0.0262495877989257,0.0208474353884626,0.00888009067731865,"PDGFD"
"chr4",39034284,39034637,354,"*",2,0.203125166252547,0.0322140243022878,0.0388283412661358,0.0311681253681094,-0.0938146273707453,-0.0669168715829236,"TMEM156"
"chr6",80657193,80657826,634,"*",9,0.203636553987424,0.0699716555479624,0.045157273043016,0.0333798802259679,0.0105072594021479,0.00360211094392626,"ELOVL4"
"chr4",155471134,155471827,694,"*",10,0.203641383670181,0.0222297139047295,0.0586154768204976,0.0275202789846993,0.00757190777285112,0.00115555858888282,"PLRG1"
"chr5",180614561,180616158,1598,"*",9,0.203641383670181,0.0156871519033995,0.0457947782070754,0.0181618704651907,0.0680974054718557,0.0200291529509534,NA
"chr12",103349994,103352454,2461,"*",17,0.20367681567173,0.0207952671282035,0.0520329129569562,0.0222137176425015,0.0414733753865826,0.0088446144186143,"ASCL1, PAH"
"chr1",54723213,54724125,913,"*",7,0.204113885791663,0.111356869929397,0.0417108383201742,0.0381744661641842,0.0265308886048893,0.00813121885660989,"SSBP3"
"chr12",117486164,117486878,715,"*",2,0.204212986309882,0.0369355749136067,0.0436503618214657,0.0369180627800722,-0.0135409354181292,-0.0110231592036817,"TESC"
"chr17",62075103,62075409,307,"*",5,0.204213584354661,0.193762871360281,0.038472091370168,0.0409644601051743,-0.0587915824168352,-0.0204096517640298,"RP11-214C8.2"
"chr1",14056972,14057606,635,"*",2,0.204354632765642,0.0262525176035107,0.0415566111030264,0.0297023802623186,-0.0457912892507548,-0.0177624724125552,"PRDM2"
"chr22",46644176,46644463,288,"*",2,0.204390676353113,0.0256364538670063,0.039708478237276,0.0283887090895552,-0.00969446811106384,-0.00909291514750308,"CDPF1"
"chr2",159651559,159652019,461,"*",4,0.204562056662178,0.0134291117450995,0.0654089192217166,0.0243461978522065,-0.0633062983874032,-0.0539995076259848,"DAPL1"
"chr10",88719259,88719848,590,"*",2,0.204562056662178,0.0253299676592734,0.0487362640598389,0.030324132619268,0.036151481863703,0.0279250420665825,"SNCG, MMRN2"
"chr16",88599613,88600155,543,"*",2,0.204562056662178,0.0207952671282035,0.0420437954927057,0.0258800709033268,0.0233469991393351,0.00172508404983185,"ZFPM1"
"chr11",6947353,6948265,913,"*",14,0.204704836133099,0.0335277625083569,0.0895606921221678,0.0288567971390918,0.053548090820485,0.0168239667568284,"ZNF215"
"chr11",77907224,77907656,433,"*",3,0.204704836133099,0.0281094061239401,0.038472091370168,0.0288044642155269,0.0714660404012526,0.0420066048756792,"USP35"
"chr12",26277706,26278128,423,"*",4,0.204853264061429,0.0373315984939531,0.0398635662581768,0.0334828096377367,0.0215278911108844,0.00997802421061825,"SSPN, BHLHE41, RP11-283G6.3"
"chr6",137813584,137814728,1145,"*",6,0.204865165444795,0.0481947430243194,0.0388283412661358,0.0363732679651544,0.0419945701775263,0.0181008197011384,"OLIG3"
"chr1",874697,875345,649,"*",3,0.205446202397021,0.0153580442767521,0.0520329129569562,0.0244196649204858,-0.0408738182523635,-0.039611377721689,"SAMD11"
"chr14",23288993,23289114,122,"*",2,0.205629168864227,0.0203880276760702,0.0430252332185768,0.0257663001782761,0.0599780008773316,0.0549307484718365,"SLC7A7, AL135998.1"
"chr8",107283710,107284222,513,"*",3,0.205647258897434,0.0332007252838012,0.0399953596736674,0.0285496883292827,0.0497344988643356,0.0196320554581113,"RP11-395G23.3, OXR1"
"chr20",56269575,56269979,405,"*",2,0.205685502680145,0.0848434536331791,0.0379092546113257,0.0370897239091937,0.0277036279260775,0.0164224692383949,"PMEPA1"
"chr13",52419265,52419714,450,"*",8,0.205938661130559,0.0253299676592734,0.0808604837767687,0.0272710027975718,-0.0339588195823608,-0.0177685420149993,NA
"chr8",140968341,140968381,41,"*",2,0.20613994689365,0.0219607742740134,0.0422988779811669,0.0266499714870055,0.0113862855607622,0.0110237821191024,"TRAPPC9"
"chr3",156838096,156838403,308,"*",5,0.206375370347019,0.0255025995162105,0.0472430595567861,0.0272759563767122,0.0430287514424971,0.0239227871544257,"LINC00880"
"chr1",1118157,1118965,809,"*",5,0.206976111984846,0.0389207326003564,0.0385642892735182,0.0348399996491889,0.0570293567746198,0.0249517238465523,"TTLL10"
"chr2",42396274,42396995,722,"*",9,0.207080843810588,0.0685346085986044,0.0565043634059287,0.0438039466194496,-0.0341937570291526,-0.00600582484020217,"EML4, AC083949.1"
"chr2",74666700,74667680,981,"*",3,0.207103467984751,0.0110056231135551,0.042413899963199,0.0183912963122264,0.0350931339803986,0.021946656384465,"RTKN"
"chr11",824777,824970,194,"*",2,0.207376945064696,0.0268938533581046,0.0396929407557587,0.0292572314340333,0.0424086318494029,0.0295040972418055,"PNPLA2, AP006621.8"
"chr12",124118052,124118386,335,"*",11,0.207763012183923,0.0886980819341778,0.0384901102059047,0.0377677277895024,-0.00890597718804562,-0.000117526355856378,"GTF2H3, EIF2B1"
"chr7",105515219,105515896,678,"*",2,0.208025287142491,0.0208209659569647,0.0430693567929775,0.0260474332321536,-0.0435883794899077,-0.0353671750989831,"ATXN7L1"
"chr18",77221937,77222110,174,"*",3,0.208094532483711,0.0394031558680404,0.039708478237276,0.0305487501562205,0.0202118137430392,0.00191915449502433,"NFATC1"
"chr8",1365502,1365906,405,"*",4,0.208164642153285,0.0203880276760702,0.0454514151179944,0.0275202789846993,-0.0870822383355233,-0.0529395847458305,NA
"chr2",47142555,47143082,528,"*",5,0.208393326376573,0.187176837562063,0.0375979032120023,0.0383103649879896,0.00778012527308279,0.00136329540674252,"MCFD2"
"chr2",231855524,231856059,536,"*",3,0.208485220175005,0.21009361653412,0.0373306978214836,0.042546297963578,0.14924464317738,0.042249403001194,"SPATA3-AS1"
"chr17",27892866,27893407,542,"*",3,0.208780695483649,0.0390777194612251,0.0391971040421263,0.0343674070271692,-0.0421773443953112,-0.0192251852996294,"RP11-68I3.2, TP53I13, ABHD15"
"chr16",89940582,89940886,305,"*",3,0.2087869869052,0.0254296516344064,0.039708478237276,0.0287125796630211,0.0722013347639971,0.0300460347690416,"TCF25"
"chr12",58130154,58130410,257,"*",3,0.208888516320707,0.468974897715525,0.0366846167239273,0.0440042848116934,0.00951058931215465,0.0043098566580644,"AGAP2"
"chr12",68383010,68383203,194,"*",2,0.208942377146025,0.0277234750479725,0.0387927759590253,0.0288485974295871,0.0250959748080504,0.0148524990450019,NA
"chr12",22198973,22200200,1228,"*",7,0.208972177918214,0.392707873046348,0.0422988779811669,0.0402930604171374,0.0210528328943343,0.00700269028033374,"CMAS"
"chr22",44892949,44893917,969,"*",3,0.209044233766565,0.0184260961016768,0.043946247266424,0.0255902448622018,0.0611474693717279,0.0151556294109634,"LDOC1L"
"chr15",76483201,76483344,144,"*",3,0.209299648505937,0.174528625680856,0.0400884136285004,0.0326378400093732,0.0168201851096298,0.0107789735809417,"C15orf27"
"chr15",28053339,28053930,592,"*",2,0.209316279887157,0.169824269571949,0.0404040212992219,0.0530478349762552,-0.0558589757820484,-0.0295837762491141,"OCA2"
"chr9",139847314,139847558,245,"*",2,0.209795189987245,0.0925651172924189,0.0373306978214836,0.0346142826837341,-0.0210976744713176,-0.011434081298504,"LCN12"
"chr21",44257072,44257296,225,"*",2,0.209795189987245,0.0344327983212493,0.0378585264935656,0.0311007417367835,0.0479687915624168,0.0298606111121111,NA
"chr5",257420,257618,199,"*",2,0.209806737296473,0.0286270104551309,0.0399953596736674,0.0305170933949648,0.0843282938434123,0.0527756840319653,NA
"chr6",28058715,28059208,494,"*",10,0.210024373708735,0.0200431139367671,0.110487121184896,0.0264724748120247,0.0998766710799912,0.0642418881828903,"ZSCAN12P1"
"chr3",3168325,3169547,1223,"*",12,0.210059082864408,0.23157514478064,0.0375979032120023,0.0603071456090005,-0.0473695969274729,-0.00674482564229316,"TRNT1"
"chr7",142027514,142028043,530,"*",3,0.210567920663757,0.0258470506609207,0.0405469568011749,0.0295790635434582,0.0771567081865837,0.0461736715415458,NA
"chr5",101631990,101632559,570,"*",12,0.210743959091899,0.0196959200536942,0.0730334747417224,0.0269785429376892,0.0305974608884116,0.00646538276367892,"SLCO4C1"
"chr19",39369004,39369353,350,"*",6,0.210991120496098,0.0475952789305814,0.0373306978214836,0.0369913775233006,-0.022075864181605,-0.009783692446504,"SIRT2"
"chr5",169816214,169816792,579,"*",4,0.21113267596196,0.044570681481639,0.0413029811883517,0.0332138563189402,0.0590310569378861,0.0331640180469639,"KCNIP1, CTD-2270F17.1, KCNMB1"
"chr11",44994308,44994687,380,"*",3,0.211389214722231,0.0391965957998935,0.0376823941867381,0.0330037672046672,0.228535172096322,0.0611896526206947,NA
"chr2",127955156,127955187,32,"*",2,0.211442480322701,0.0218824346114734,0.0421091521337382,0.0266023771833688,-0.0749158710015913,-0.0630475697381939,"CYP27C1"
"chr8",52721657,52721802,146,"*",2,0.21168686044648,0.0133550704295913,0.0391207405076626,0.0189330891709378,0.015497431505137,0.0138745014176638,"PXDNL"
"chr6",1495082,1495099,18,"*",2,0.211716549811482,0.0510334482710282,0.0373306978214836,0.0324802488602334,-0.032992971514057,-0.0214050009399981,NA
"chr19",52956310,52957180,871,"*",11,0.211999092481424,0.0227276197757947,0.0837095979806742,0.0297023802623186,0.0427052395895208,0.0198299476885895,"ZNF578"
"chr1",32478224,32478440,217,"*",2,0.212065075444983,0.0388321413224281,0.0388847815768972,0.0335957062265918,-0.00545021826623004,-0.000458738665855991,NA
"chr7",3083741,3084516,776,"*",4,0.212284245618186,0.153182993210746,0.0371173127089644,0.0446181455789742,-0.0899604700790599,-0.0213485604278791,NA
"chr11",487083,488555,1473,"*",8,0.212418333190526,0.0813552168080921,0.0373306978214836,0.0300733637022418,0.0238081648836702,0.00682329364507938,"PTDSS2"
"chr5",179159255,179159804,550,"*",7,0.212906675922771,0.0397293245471559,0.0460065177825649,0.036454052039545,-0.0399884366897933,-0.000885618228763537,NA
"chr10",11487096,11487165,70,"*",2,0.212907210155466,0.0215119344182229,0.043169919847547,0.0266023771833688,-0.027161074844517,-0.0230195935441462,NA
"chr3",68056706,68057357,652,"*",6,0.213411962109489,0.0236819578632154,0.0491935060341147,0.0279035050661718,-0.0394840043653246,-0.00852076691679949,"FAM19A1"
"chr8",129020343,129020489,147,"*",3,0.213451108204147,0.018992100885061,0.0473056892636068,0.0261089349804608,-0.0548403903192194,-0.0194162931118582,"PVT1"
"chr11",61598025,61598930,906,"*",3,0.213747878215285,0.0166673843401241,0.0459360851112266,0.0247328063082779,0.0351761171477657,0.0161931342803981,"FADS2"
