"seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes"
"chr16",4843983,4843991,9,"*",2,0.324021430404111,0.122639181892776,0.10434764118743,0.0942447964932717,-0.016880353681353,-0.00942636125432893,"SMIM22"
"chr20",37359533,37359998,466,"*",4,0.324026763381682,0.0944927973896479,0.110949441911604,0.0937963892004961,-0.0105594942536654,-0.00427420956657449,NA
"chr4",174411279,174411723,445,"*",2,0.324098144481542,0.0908507241088762,0.108225455795853,0.0941944265953512,0.0156816798769083,0.0150790597422739,NA
"chr15",52043121,52044314,1194,"*",15,0.324138193483553,0.164390386646172,0.132290028354741,0.0959044525872773,0.0139573221530091,-0.000578274943057508,"TMOD2, LYSMD2"
"chr8",95732141,95732714,574,"*",3,0.32414061658993,0.299745084125471,0.104762368823544,0.0996051583359432,-0.00834118342582265,-0.000838006167020224,"DPY19L4"
"chr15",31195612,31196599,988,"*",11,0.32414068088189,0.0718150687048004,0.126469523672728,0.0899496131295518,-0.0420775918428176,-0.0146508697205732,"FAN1"
"chr19",54242124,54242644,521,"*",4,0.32414068088189,0.0644795676304678,0.118906044876448,0.0851210186233825,-0.0346081229090232,-0.000113100036049299,"MIR518A2"
"chr13",45694580,45695040,461,"*",10,0.324181892805383,0.114255996164165,0.108361216890874,0.0945761341897248,-0.00452866479316227,-0.00170321728166226,"GTF2F2"
"chr17",19281596,19282521,926,"*",10,0.324181892805383,0.157840307887661,0.126801865322546,0.117767737693899,0.0148891603742616,0.00184268849641949,"MAPK7"
"chr5",60627633,60628376,744,"*",8,0.324199489043064,0.0856775242703251,0.114764571654473,0.0916938903562848,0.00433023291905229,-0.000182977440420449,"ZSWIM6"
"chr9",15553181,15553451,271,"*",3,0.324246138592107,0.0971718353150776,0.105353439000998,0.0869346937569942,0.00711722921734602,0.000327169506544849,"CCDC171"
"chr11",64270224,64270338,115,"*",3,0.324263558836328,0.0823934590294401,0.11034396020028,0.0893116221174387,0.033243487595808,0.00194870035465328,"AP005273.1"
"chr2",179314738,179315647,910,"*",8,0.324275456794021,0.211185331502906,0.10434764118743,0.125649590726822,0.0140884711969279,-0.000386941018299779,"PRKRA"
"chr2",162100495,162101506,1012,"*",5,0.324275456794021,0.0774266919032461,0.12089610571698,0.0905432310419753,-0.0802732851208259,-0.0421507228425415,"AC009299.3, AC009299.2"
"chr12",4353119,4353225,107,"*",2,0.324276874302811,0.0794189062013524,0.110247616749281,0.0882306295645269,-0.0286600261571024,-0.0111959724358294,NA
"chr2",217471906,217472042,137,"*",2,0.32436044390622,0.0853905104243871,0.106157910541819,0.0893167647943353,-0.0242916196942647,-0.0186081447032446,"AC073321.4"
"chr17",54821128,54821256,129,"*",2,0.324382561204736,0.0855772612817171,0.10675890809011,0.0900944006823379,-0.0153538395339285,-0.00178791456550882,NA
"chr6",96462814,96463710,897,"*",4,0.324475197469346,0.11305080010111,0.110297751135816,0.109154965998762,-0.0279711432926178,-0.00910154092345481,NA
"chr2",241451445,241451567,123,"*",2,0.324475197469346,0.11191334756994,0.104535059012148,0.0954138461848616,-0.0160111892361399,-0.00984423859645028,"ANKMY1"
"chr2",233244424,233244503,80,"*",3,0.32453105226459,0.0794189062013524,0.107718633479097,0.088692964454987,0.0301174653432532,0.0267373437886567,"ALPP, AC068134.8"
"chr12",6579648,6580497,850,"*",12,0.32454775473582,0.0726023481036155,0.116908291256754,0.0866342394366544,0.0153959752932625,-0.000715609681375139,"VAMP1"
"chr22",37824617,37824806,190,"*",2,0.324551123932987,0.0769470963238843,0.104219754567357,0.0806817366077429,-0.0408925555252878,-0.0317111942148274,NA
"chr3",27863174,27863205,32,"*",2,0.324641461109897,0.0776016002307841,0.108979229096831,0.0869346937569942,0.0239723848787199,0.0089492687148445,"AC098973.2"
"chr10",95653378,95654158,781,"*",12,0.324654865497509,0.0884116031309342,0.124990970279946,0.0927358161572428,0.0160296688388454,0.00118789647846694,"SLC35G1"
"chr21",43229429,43230669,1241,"*",6,0.324654865497509,0.0790626940009017,0.129978015311061,0.0905432310419753,-0.0124258822600312,-0.00565027809973321,"PRDM15"
"chr10",49482695,49482871,177,"*",5,0.324654865497509,0.116983518916317,0.10434764118743,0.0963369649431838,0.0220195345862857,0.010618685304694,"FRMPD2"
"chr4",6711267,6711995,729,"*",9,0.32466203228924,0.0696475101094095,0.118128483280589,0.0875425611311935,0.00634755285162082,-0.00170971385725576,"MRFAP1L1"
"chr9",90498061,90498223,163,"*",2,0.324683210278241,0.175246430653339,0.10434764118743,0.0986692375451591,0.0562200872993753,0.0306140695006134,"SPATA31E1"
"chr14",100110845,100111941,1097,"*",12,0.32468917582015,0.0734036077980474,0.12130267275411,0.0875349001307193,-0.0241549593888906,-0.0117138231964408,"HHIPL1"
"chr9",27297089,27297335,247,"*",2,0.32474680440428,0.205258137458133,0.104535059012148,0.103704607626396,-0.0180992523630633,-0.00863754433898487,"EQTN"
"chr20",400361,400950,590,"*",3,0.324750994227667,0.0822714839496529,0.115191670963163,0.0916891918548332,-0.0115829131673064,-0.00870028749936412,"RBCK1"
"chr1",32706831,32707389,559,"*",6,0.324753156657491,0.0915463593805481,0.108579471089456,0.0928536272423395,-0.0416379185621403,-0.026014138948379,"MTMR9LP"
"chr10",43375484,43375618,135,"*",2,0.324773891243816,0.126675277383117,0.104535059012148,0.0975471304463148,-0.0134434790976742,-0.00279132407992926,NA
"chr17",39334970,39334982,13,"*",2,0.324889812265103,0.0794189062013524,0.109289498918426,0.0881307332816135,-0.0112519034430255,-0.0108817212974524,NA
"chr7",1938450,1938791,342,"*",3,0.324894941825096,0.0838745860151813,0.104535059012148,0.0859834560063531,0.0386008805874403,0.0148774842203781,"MAD1L1"
"chr6",33800769,33801183,415,"*",2,0.324909462111012,0.236397643141896,0.105353439000998,0.111617988980975,-0.0180780900299163,-0.00955566854335601,NA
"chr10",44101496,44101845,350,"*",9,0.324938415734966,0.0738505470606096,0.10971310655971,0.0879421361896335,-0.0245110247589627,-0.0123394218780026,"CAP1P2"
"chr7",1707236,1709263,2028,"*",8,0.324938415734966,0.0647266869199247,0.110839486084501,0.0772496289888683,-0.0386145346580216,-0.014342829583462,NA
"chr16",34429609,34430382,774,"*",4,0.324938415734966,0.122533192648154,0.113545167264704,0.101048414907294,-0.0371122712720821,-0.0217843724130031,"RP11-244B22.6, RP11-488I20.9"
"chr11",64971926,64972403,478,"*",4,0.324940055441326,0.153214565904261,0.104535059012148,0.105405318350137,0.0218776483405298,0.00420596677132952,"CAPN1"
"chr1",3129958,3130550,593,"*",5,0.324992324269174,0.0936047205993719,0.108535607975346,0.101543428789084,-0.00948529235338964,-0.000491332476925951,"PRDM16"
"chr2",241403540,241404127,588,"*",4,0.324992324269174,0.090525101207459,0.114640308962765,0.0953362944728334,0.00881208822056773,8.39132748506703e-05,"GPC1"
"chr15",23086129,23086979,851,"*",11,0.325033257581671,0.488470621484185,0.10440215163483,0.127326783602316,0.00397594278557701,0.000278268394212722,"NIPA1"
"chr15",93129807,93130167,361,"*",4,0.325068269677108,0.217518901380269,0.106844846225335,0.0953110305111186,0.0341923265255503,0.0105631581349973,"RP11-386M24.3"
"chr12",58023964,58024478,515,"*",3,0.325079339261781,0.144630228510279,0.104844420706249,0.104274201394867,0.0234168670580591,0.0114590602690489,"B4GALNT1"
"chr6",449755,450232,478,"*",3,0.325111691721349,0.105878234506478,0.106228178901211,0.100649163427896,-0.0127295426681152,-0.00436107196794873,NA
"chr2",503383,503776,394,"*",5,0.325185412782052,0.0766209870560314,0.106228178901211,0.0856846675971457,-0.0147334731828542,-0.00755344117970873,NA
"chr6",33385337,33386556,1220,"*",48,0.325201119767809,0.132001976763836,0.125480209832537,0.121485974464834,-0.0161175003578264,-0.00154671536413925,"CUTA"
"chr16",31192635,31192719,85,"*",2,0.325212645384597,0.0818687256638002,0.106839696632917,0.0881087440374073,0.00611927039249378,0.00519532755696629,"FUS"
"chr7",20256996,20257420,425,"*",4,0.325305196761509,0.0709067287529279,0.121409988514394,0.0881307332816135,-0.0322229690535125,-0.0173769257096164,"AC005083.1, MACC1"
"chr1",33077705,33077817,113,"*",2,0.325395134178717,0.0984028720865271,0.104962830037335,0.0930127316306083,-0.0298009428033617,-0.024294212212687,"ZBTB8OS"
"chr19",30019898,30021276,1379,"*",5,0.325412131957217,0.0737417894063568,0.111960818102196,0.0867643696014722,-0.0383453254387458,-0.0140297943148973,"VSTM2B"
"chr2",28612965,28615925,2961,"*",12,0.325416499694281,0.0861697365341313,0.108103850163434,0.0777071092273493,-0.0494465269593703,-0.00478507708607742,"FOSL2, AC104695.3"
"chr17",42886235,42886607,373,"*",2,0.325478301897184,0.0798825431710767,0.110717175220539,0.0887887326553016,-0.0252129770815369,-0.00529633271446892,"GJC1"
"chr5",176073392,176074358,967,"*",8,0.325532207334377,0.0712042919367624,0.144366256478787,0.0917263195792735,-0.0253023434909477,-0.00620276314884929,"EIF4E1B"
"chr1",40562564,40563405,842,"*",7,0.325551672181178,0.084326789282348,0.112681096703195,0.0893116221174387,0.0427148390155723,0.00298257374528526,"PPT1"
"chr1",9504049,9504429,381,"*",2,0.325552772982569,0.0814183459176165,0.11034396020028,0.0893433530708383,0.0201128354949816,0.0138157615586314,NA
"chr8",142162582,142162931,350,"*",2,0.325555976482505,0.0819932377582899,0.109524337433898,0.0894760539456728,0.0503286137361216,0.0297441175691297,"DENND3"
"chr1",156897330,156897930,601,"*",6,0.325732491519535,0.0696475101094095,0.12259159463658,0.0869346937569942,-0.0183051065237538,-0.00638054048726684,"LRRC71"
"chr7",2170343,2170630,288,"*",3,0.325732491519535,0.0838745860151813,0.10895051874333,0.0900114344319487,-0.0106537780042721,-0.0058847976186464,"MAD1L1"
"chr2",109065510,109066028,519,"*",5,0.325734310727821,0.0835778548248881,0.11531491225907,0.0975933855285084,-0.00474957665211355,-0.00129220007154703,"GCC2"
"chr12",124812999,124813340,342,"*",4,0.325734310727821,0.0875235230079335,0.115347226793753,0.0918031014082393,0.0133943186679424,-0.00191073457570759,"NCOR2"
"chr2",114361925,114362443,519,"*",2,0.325794852688863,0.0769470963238843,0.108643772245248,0.0863889106959985,0.0254764142387566,0.000445140565056146,NA
"chr11",31824262,31825226,965,"*",6,0.32579768310187,0.106730152007067,0.108116492890306,0.0904416458340215,-0.0277652086251141,-0.0125665732865904,"PAX6"
"chr17",77206389,77207130,742,"*",3,0.325839126846006,0.109453210125594,0.106561119859903,0.0992361521832033,-0.0218130714541031,-0.0128994524320586,"RBFOX3"
"chr17",38978344,38979140,797,"*",3,0.325892428274426,0.081286801245489,0.112596174517329,0.090661659006151,-0.0353372811400665,-0.00312792754297694,"TMEM99, KRT10"
"chr16",85568220,85568407,188,"*",3,0.326059125680915,0.2365632914104,0.10434764118743,0.108759324739908,-0.00612489113294157,-0.00220314710976687,NA
"chr20",37676535,37676864,330,"*",2,0.326143532626841,0.0911062791667866,0.107156518710123,0.0932568885609297,-0.0351596475420718,-0.0187212521480027,NA
"chr16",708575,709298,724,"*",3,0.326246504905571,0.0830939152963016,0.107383488480646,0.0869868704463873,0.0150533250984676,0.00144314135481792,"WDR90"
"chr2",26784141,26785531,1391,"*",11,0.326301520920168,0.0686763384484019,0.122609052943822,0.0783989990801377,-0.0227176861008841,-0.00839625457761394,"C2orf70"
"chr15",88799973,88800624,652,"*",5,0.326357047239698,0.0778274721171061,0.112378046119664,0.0901576124074382,-0.0164121694251767,-0.0042585562028392,"NTRK3-AS1, NTRK3"
"chr8",11660089,11660924,836,"*",6,0.32637613969848,0.0911950268572976,0.119862079837813,0.109637773445145,-0.0069447005377345,-0.00387003725385752,"FDFT1"
"chr7",1057122,1057944,823,"*",6,0.326397351812145,0.0970377591663702,0.108986559487622,0.0900114344319487,-0.0427346005234442,-0.00680182994372129,"C7orf50"
"chr4",6449564,6449865,302,"*",3,0.326411302536479,0.100341724456244,0.104844420706249,0.0949872596841266,-0.0317728136570974,-0.0133971342604852,"PPP2R2C"
"chr7",1753396,1753909,514,"*",7,0.326444503276614,0.1015058331421,0.115756737758274,0.0969448963586519,-0.0290229560366922,-0.0102908523219622,"ELFN1"
"chr6",656504,657204,701,"*",8,0.326527974204114,0.0838745860151813,0.112031643411828,0.0916917661855058,-0.032004704778021,-0.00938387275617571,"EXOC2, HUS1B"
"chr10",135083291,135083742,452,"*",2,0.326591633652706,0.0965591620477883,0.108003064890464,0.0968641248206771,0.00621559289675126,0.00438511338635137,"ADAM8"
"chr16",14499630,14499948,319,"*",3,0.326611938991834,0.115510778793451,0.108248990895331,0.0929654917370636,0.0320140434567698,0.0072117071890037,NA
"chr7",105029125,105030168,1044,"*",8,0.326698114497222,0.105340154987799,0.115764732918862,0.105283366086101,-0.0411734615574212,-0.00524285574208023,"SRPK2"
"chr15",89901970,89902570,601,"*",5,0.326698114497222,0.0902587867157743,0.109209010132967,0.0961064218869209,-0.00365013874948108,-0.000592718559613863,NA
"chr4",174430487,174431058,572,"*",4,0.326709874541953,0.0813505641888943,0.10604245582986,0.0841072418946638,-0.0405635947810057,-0.017047069522683,NA
"chr15",90892448,90892795,348,"*",3,0.326709874541953,0.0889222917253782,0.106244489918981,0.0856846675971457,0.0297477530825549,0.00301956691710042,"GABARAPL3"
"chr5",179565349,179565544,196,"*",3,0.326780115139739,0.0794189062013524,0.108175539061435,0.0881307332816135,0.0222894313985439,0.0172895255375871,"RASGEF1C"
"chr13",31377099,31377624,526,"*",6,0.326818493725914,0.640308829604301,0.104041687338017,0.185766415945174,0.0408623591020459,0.00624783517737589,"LINC00398"
"chr14",23479657,23479736,80,"*",3,0.32683551866466,0.0719364371419878,0.112320901947305,0.0857738226584343,-0.0247153441417662,-0.0163229940871428,NA
"chr2",173508040,173508156,117,"*",2,0.326880572581577,0.0822846506671622,0.108587836774558,0.0892359881003217,0.0378856306101008,0.035385650873799,NA
"chr5",54039579,54040362,784,"*",2,0.326900740409388,0.0807321312724883,0.109860145735597,0.0889865139296835,-0.0102600922383918,-0.00789208508414515,NA
"chr5",151305528,151306404,877,"*",3,0.326972094561665,0.0888009293808393,0.112060042310968,0.0930942672504633,0.0498820698197341,0.0145055180475787,NA
"chr3",179065417,179065847,431,"*",8,0.327051604726784,0.207880053088644,0.104535059012148,0.122902900955161,-0.00797360306881151,0.000645105458642696,"MFN1"
"chr19",57078442,57079381,940,"*",10,0.327112737606024,0.0458472257004553,0.158386482603626,0.0819680440071836,-0.0277865102120189,-0.0117912221673332,"ZNF470, AC007228.11"
"chr5",548499,549028,530,"*",2,0.327140596324527,0.0830456848224715,0.110569565813255,0.0903969582344283,-0.032969953913087,-0.00616160395943937,NA
"chr1",9326989,9327170,182,"*",2,0.327166162086392,0.102900060563931,0.104535059012148,0.0928905809039119,-0.0340323584787459,-0.0317221537903278,"H6PD"
"chr12",127221416,127221782,367,"*",3,0.327206061750783,0.0846266760430637,0.114494284656969,0.0927119905161085,-0.0159932477333923,-0.0146220706589459,"LINC00943, LINC00944"
"chr3",13590221,13591084,864,"*",11,0.327318628730334,0.0597281231600886,0.143312055584963,0.0882004561673004,-0.0455434773174871,-0.0155385700600475,"FBLN2"
"chr5",132323674,132323789,116,"*",2,0.327355519422074,0.099970342333401,0.104962830037335,0.0935889357528374,-0.0211636444826251,-0.0115879191509998,"AC010240.3"
"chr11",67373625,67374388,764,"*",9,0.327408427205336,0.080157901004111,0.121470028960876,0.0869346937569942,0.00955039250497426,0.00155447194517263,"RP11-655M14.12, NDUFV1, C11orf72"
"chr19",851650,852311,662,"*",4,0.327408427205336,0.0699212190186512,0.107654733122869,0.082867355590883,-0.0344228783960327,-0.0190464850716369,"ELANE"
"chr2",154143677,154143768,92,"*",2,0.32743879026115,0.0868170565772268,0.106564121971873,0.0904260758373,-0.0712917583786809,-0.0554448211776049,NA
"chr1",161575716,161576629,914,"*",6,0.327485143520143,0.0814934893600888,0.10943418174774,0.0830291166650277,-0.0715306297246597,-0.0344568495147375,"FCGR2B, HSPA7, FCGR3A"
"chr7",1893710,1894574,865,"*",6,0.327485143520143,0.0898883772000164,0.115764732918862,0.0937203046335231,0.0440971109093633,0.0202083034098495,"MAD1L1"
"chr17",54588075,54589122,1048,"*",4,0.327485143520143,0.107073593145804,0.114323541601876,0.0950445795047541,0.0283024765245042,0.0103074866700941,"ANKFN1"
"chr15",96868114,96869027,914,"*",6,0.327487288255363,0.227020647231963,0.134577408628281,0.147053116660302,0.0360728750289933,-0.000108784834884234,"NR2F2-AS1"
"chr6",25726437,25726956,520,"*",9,0.327497281018633,0.109119577240005,0.10434764118743,0.0952353247158784,0.0341991418824154,0.00205767196188687,"HIST1H2AA"
"chr1",44084965,44085062,98,"*",2,0.327505453701446,0.0824877484294879,0.108400723231558,0.0892916273374337,-0.0141206027476685,-0.00991864676744517,"PTPRF"
"chr7",1915268,1915363,96,"*",3,0.327513514435384,0.0737851216356221,0.112685740589637,0.0871009671617703,-0.0568281845182443,-0.0317913509007838,"MAD1L1"
"chr17",77389727,77390045,319,"*",3,0.327548862101358,0.0775539801409613,0.113648620353363,0.0893116221174387,-0.0461024292142593,-0.0245653556210259,"RBFOX3"
"chr2",97482059,97483133,1075,"*",4,0.327572410210913,0.0726023481036155,0.126071709436175,0.0896992031534753,-0.0219776635355556,-0.00487673751956767,"CNNM3"
"chr19",41641742,41642394,653,"*",3,0.327593657067969,0.0746234792147891,0.112002979062607,0.0868268121766109,-0.0424152190413566,-0.0148331265887984,"CYP2T3P"
"chr3",150320765,150321839,1075,"*",11,0.327658749567834,0.214547635364309,0.116955040342021,0.1000846056468,-0.00516182584714537,-0.00140085917577661,"SELT, SERP1"
"chr16",30675634,30676444,811,"*",4,0.327661016081394,0.313954499389446,0.10434764118743,0.142019766521201,-0.0179336104295801,-0.00527045649135035,"FBRS"
"chr14",81407988,81408275,288,"*",4,0.327739991200361,0.0869449637627612,0.108225455795853,0.0900022865399074,0.00796667612458729,0.00210073051943939,"CEP128"
"chr16",1157062,1157349,288,"*",3,0.327773132782593,0.0861697365341313,0.109015267623777,0.0914998562300929,-0.0124389996103665,-0.0057860385673062,NA
"chr1",23280066,23280477,412,"*",3,0.327801660055809,0.07738726025838,0.114885624825837,0.0893116221174387,-0.0473580458183857,-0.0319722666345919,"LACTBL1"
"chr6",69344406,69345357,952,"*",8,0.327818019540529,0.0830391393090687,0.120475932502252,0.0902509484205683,-0.0171345835741554,-0.0103377673538651,"BAI3, RP3-525N10.2"
"chr10",131504533,131504572,40,"*",2,0.327841872979469,0.091525392723226,0.106584893077573,0.0929654917370636,0.0107029843848253,0.00763912189380093,"MGMT"
"chr12",30848063,30849015,953,"*",7,0.327892495620532,0.0668408902010374,0.118834499024035,0.0856846675971457,-0.0108704264804672,-0.000767979291150299,"IPO8"
"chr17",74235635,74237602,1968,"*",8,0.327946180253234,0.109921080985346,0.109780503193826,0.0915021199222196,-0.0291692052629303,-0.0105402852725212,"RNF157"
"chr2",48543165,48543191,27,"*",2,0.327969693092512,0.138202429476654,0.104219754567357,0.0916938903562848,0.0158894389357478,0.00998503429811842,"FOXN2"
"chr7",2548137,2549030,894,"*",5,0.327976746013351,0.0848787292275186,0.117136617704515,0.0935427331981861,-0.033658795412073,-0.0133506239952493,NA
"chr13",113426023,113428332,2310,"*",14,0.328006756870593,0.0887562189555243,0.107027684420493,0.0818821959400664,-0.0794597511451749,-0.00284579910499296,"ATP11A"
"chr6",111926749,111927496,748,"*",8,0.328006756870593,0.0633734602554978,0.134584579193115,0.087425177100216,-0.0667800693177282,-0.0201628117753523,"TRAF3IP2"
"chr17",41985144,41985830,687,"*",6,0.328006756870593,0.309514862113912,0.104131686626275,0.132364753119781,0.0389344425147806,0.0101324305480324,"MPP2"
"chr17",36957996,36958457,462,"*",2,0.328006756870593,0.156271042999664,0.106147583147907,0.108771086448075,-0.0247647302253431,-0.012211178704455,"CWC25"
"chr4",4389509,4389918,410,"*",4,0.328060786852256,0.0728922713636493,0.109137930524557,0.0848497254482732,-0.0177240124176627,-0.00445444154296064,"NSG1"
"chr5",172152187,172152291,105,"*",3,0.328090486852642,0.161503768736152,0.104535059012148,0.099007500732555,0.0110458503161697,0.00673586243853447,NA
"chr10",124220359,124221066,708,"*",12,0.328093621753556,0.0635515066836337,0.157973179640237,0.0863889106959985,-0.0355739708696941,-0.0121072255004785,"HTRA1"
"chr2",242076577,242076640,64,"*",2,0.328120404868493,0.0828961254540382,0.108225455795853,0.0893141227094118,0.0117749893103959,0.00878386828760349,"PASK"
"chr8",144102584,144102871,288,"*",2,0.328209355313799,0.0819155700171554,0.10911288813299,0.0892916273374337,0.0329804692065176,0.0192430987433373,"LY6E"
"chr12",122296680,122297408,729,"*",5,0.328225500960742,0.124092788009082,0.104962830037335,0.107051134461683,0.0131065421350259,0.00924055028096061,"HPD"
"chr4",113738613,113739379,767,"*",9,0.328267622840052,0.0607923511274891,0.15298048095606,0.0844629846127084,-0.0248231353815994,-0.0093689676451075,"ANK2"
"chr2",11100763,11101592,830,"*",6,0.328301008968666,0.0929724038175712,0.111565674135962,0.0875425611311935,-0.0342431517251962,-0.0128786802022617,NA
"chr1",4068470,4068541,72,"*",3,0.328360775936705,0.0855218921600188,0.108986559487622,0.0903840191597683,0.0257913903956307,0.0112703854093854,NA
"chr5",14405632,14406021,390,"*",5,0.328377602814201,0.303357794126639,0.104041687338017,0.122710584822185,-0.0278539515547798,-0.00644426136556708,"TRIO"
"chr21",32255112,32255313,202,"*",2,0.328379844543542,0.478922918397845,0.104511013609538,0.107069044995139,-0.0154116163601968,-0.00933922900281248,NA
"chr3",172467326,172469117,1792,"*",8,0.328386087205692,0.0795631771961762,0.110537249689834,0.0870027119195726,0.00572203214066301,0.00241720068194883,"ECT2"
"chr6",99796732,99798738,2007,"*",7,0.328386087205692,0.078463141353613,0.112053091307877,0.0872756857732497,-0.0376419832845401,-0.0120171887648135,"FAXC"
"chr16",86950827,86951702,876,"*",6,0.328386087205692,0.0665272437761007,0.133546504742904,0.0887887326553016,0.0195845830967338,0.00604835210429016,NA
"chr13",50463057,50463192,136,"*",2,0.328412597118083,0.173607064779129,0.104522416641107,0.100461091254045,0.0677427018554318,0.03803237490801,NA
"chr8",110342136,110342914,779,"*",3,0.32848620612421,0.100395274535013,0.106228178901211,0.0930127316306083,-0.016801872125718,-0.00461940640314312,"NUDCD1"
"chr17",78803125,78803474,350,"*",7,0.328559449223893,0.282615570125244,0.106645940400258,0.11934457761014,-0.018756759501037,-0.00504315233778073,"RPTOR"
"chr9",6706149,6707115,967,"*",2,0.328570981738235,0.0761917857819333,0.108361216890874,0.0856846675971457,-0.0318608454539859,-0.0202289677910303,"RP11-390F4.10"
"chr10",90423408,90423628,221,"*",2,0.328613054910437,0.120931184294855,0.104844420706249,0.0984772246850214,-0.0119581984435477,-0.00122457250321434,NA
"chr10",126330845,126331238,394,"*",6,0.328624041692884,0.0677516355024697,0.131294363925835,0.0876369078125796,0.0546899039800634,0.0330525226383362,"RP11-12J10.3, FAM53B"
"chr6",40722397,40722516,120,"*",3,0.328802613694225,0.0761917857819333,0.10636476368828,0.0837492941300117,-0.030390869447524,-0.0218147759770145,NA
"chr12",65004466,65004898,433,"*",2,0.328825519821425,0.249755245700422,0.109209010132967,0.13790051135634,-0.00453155155305549,-0.00247904064733518,"RASSF3"
"chr5",157157488,157157993,506,"*",2,0.32889318001601,0.0751999444406733,0.108004281430481,0.0852173708881113,-0.022430203226787,-0.0177032343827337,NA
"chr5",154071076,154071666,591,"*",4,0.328946253722426,0.0688616430294296,0.116658958140616,0.0867118892631591,-0.0405576251235477,-0.024576567421731,NA
"chr21",34400659,34401634,976,"*",4,0.328947900262412,0.091525392723226,0.115085108974589,0.0973850645754551,0.0273950070990572,-0.00144313870265902,"OLIG2, AP000282.2"
"chr3",87039620,87040739,1120,"*",13,0.328955670187142,0.0549431115502321,0.14712194660886,0.0868680377342105,-0.0259548898690494,-0.00806047254739459,"VGLL3"
"chr12",120729684,120730043,360,"*",7,0.328969728980797,0.111025783829918,0.106839696632917,0.0964081726120991,0.010553823555428,0.00306227414545587,"RNU4-2"
"chr10",134692509,134693097,589,"*",5,0.328969728980797,0.113308709593346,0.109379699153585,0.100208413128958,-0.0465394725353273,-0.0210660826655742,"TTC40"
"chr7",1038940,1039070,131,"*",3,0.329114204304872,0.100003103509372,0.107782471440661,0.0904260758373,-0.0138369167213255,-0.00192934387469262,"C7orf50"
"chr20",61274254,61274286,33,"*",2,0.329114204304872,0.10817517195232,0.10434764118743,0.0905586509566063,-0.00964086152087883,-0.00531945665562378,"SLCO4A1, RP11-93B14.6"
"chr16",29126840,29127029,190,"*",2,0.329194629991419,0.106659940145453,0.104962830037335,0.0956407591008662,0.0441467832232265,0.0271262405428355,"RRN3P2"
"chr2",10861364,10861710,347,"*",8,0.329270785376767,0.0865919332379544,0.125734441709057,0.0903461260479815,-0.0148087135869304,-0.00893501151742521,NA
"chr16",28503005,28503997,993,"*",10,0.329357100349454,0.167062470732838,0.118554858262474,0.0973069084907159,-0.0197222375714902,-0.00170580977282981,"CLN3, CLN3"
"chr9",137000940,137001969,1030,"*",5,0.329357100349454,0.123159849311854,0.109260895068483,0.097297045910115,0.00877692369365111,0.00356267773644892,"WDR5"
"chr13",110965662,110966196,535,"*",5,0.329357100349454,0.294880170892418,0.104511013609538,0.136587204802994,-0.0167386667668087,-0.00562001048866453,"COL4A2"
"chr11",76506902,76507208,307,"*",3,0.329357100349454,0.0929737927942084,0.110003471700832,0.0930127316306083,0.0097540841163527,0.00789031798366442,"TSKU"
"chr3",42951263,42951380,118,"*",2,0.329357100349454,0.15282827774676,0.104511013609538,0.0991349408058688,-0.0346816795572548,-0.0199030244565589,"KRBOX1, KRBOX1, ZNF662"
"chr10",134495140,134495625,486,"*",2,0.329357100349454,0.102069061868747,0.109228666055295,0.101070130557629,0.0228314433904609,0.0203633182054176,"INPP5A"
"chr18",55020099,55020324,226,"*",2,0.329363688066761,0.05949582494211,0.104535059012148,0.0720810624506907,-0.0320447763454526,-0.0203256491647121,"ST8SIA3"
"chr14",94392408,94392932,525,"*",5,0.329368174063574,0.0956918433258315,0.111151274243057,0.0882004561673004,0.00764436107765584,0.000484085950164756,"FAM181A, FAM181A-AS1"
"chr17",73105356,73106110,755,"*",9,0.329391863429042,0.077928291944816,0.142502246133283,0.0909688055136248,-0.00971298039414567,-0.000924499013860817,"ARMC7"
"chr16",31540879,31541298,420,"*",3,0.329463116776516,0.105107810439401,0.110948511313372,0.0980758336053166,-0.0196998425401423,-0.0115925253989212,NA
"chr6",18990650,18990796,147,"*",3,0.329486802655265,0.213926839564041,0.10434764118743,0.103793450099694,-0.0166951693596535,-0.00861868199224992,NA
"chr9",35103350,35103545,196,"*",3,0.329531711293674,0.0848435683277055,0.106584893077573,0.0881087440374073,-0.00406714312185359,-0.00261859521690074,NA
"chr13",37268404,37269129,726,"*",4,0.329558047187745,0.0944947852746139,0.108319717399694,0.0950301739222813,-0.044504412388768,-0.0167413750872212,"SERTM1"
"chr3",69133862,69134502,641,"*",8,0.329573491819664,0.101312562902495,0.110949441911604,0.0937203046335231,0.00419703373930005,0.000190933519222142,"ARL6IP5"
"chr5",70741802,70742551,750,"*",2,0.329573491819664,0.0744366475552588,0.108225455795853,0.0851210186233825,-0.041646065785557,-0.0345100167800269,"RP11-136K7.1, RP11-136K7.2"
"chr1",169599212,169599558,347,"*",2,0.329579289218938,0.0770270124465582,0.106584893077573,0.0855429227905822,0.0713996608397517,0.0381922679417734,"SELP"
"chr22",31365812,31366210,399,"*",2,0.329652417194558,0.0869227253469751,0.10434764118743,0.0864277213965391,-0.0195506433051127,-0.00690646066312514,NA
